FILE_NAME	PEAK_NAME	RETENTION_TIME	MZ
20091015_SB_SerumRun_POS_NORM.Rda	72.0557_1.7515	-18.98045273	417.1475796
20091015_SB_SerumRun_POS_NORM.Rda	72.0807_0.3528	-19.03946805	418.0603757
20091015_SB_SerumRun_POS_NORM.Rda	72.0811_5.8975	-19.09848337	418.9731718
20091015_SB_SerumRun_POS_NORM.Rda	72.9322_0.1429	-19.1574987	419.8859679
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_1.9322	-19.21651402	420.798764
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_5.8999	-19.27552934	421.7115601
20091015_SB_SerumRun_POS_NORM.Rda	80.9491_0.2953	-19.33454467	422.6243562
20091015_SB_SerumRun_POS_NORM.Rda	81.0695_5.4203	-19.39355999	423.5371523
20091015_SB_SerumRun_POS_NORM.Rda	81.0698_5.8975	-19.45257532	424.4499484
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.22200	-19.51159064	425.3627445
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.22888	-19.57060596	426.2755406
20091015_SB_SerumRun_POS_NORM.Rda	83.0489_4.0026	-19.62962129	427.1883367
20091015_SB_SerumRun_POS_NORM.Rda	83.0858_5.9036	-19.68863661	428.1011328
20091015_SB_SerumRun_POS_NORM.Rda	84.0445_1.7482	-19.74765193	429.0139289
20091015_SB_SerumRun_POS_NORM.Rda	84.0548_1.9716	-19.80666726	429.9267249
20091015_SB_SerumRun_POS_NORM.Rda	84.9553_0.1468	-19.86568258	430.839521
20091015_SB_SerumRun_POS_NORM.Rda	85.0107_1.9662	-19.9246979	431.7523171
20091015_SB_SerumRun_POS_NORM.Rda	85.0297_0.3530	-19.98371323	432.6651132
20091015_SB_SerumRun_POS_NORM.Rda	86.0599_5.9000	-20.04272855	433.5779093
20091015_SB_SerumRun_POS_NORM.Rda	55.0547_5.8968	-20.10174387	434.4907054
20091015_SB_SerumRun_POS_NORM.Rda	67.0545_5.9003	-20.1607592	435.4035015
20091015_SB_SerumRun_POS_NORM.Rda	69.0338_4.0034	-20.21977452	436.3162976
20091015_SB_SerumRun_POS_NORM.Rda	69.0701_5.8967	-20.27878985	437.2290937
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_2.0252	-20.33780517	438.1418898
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_1.9077	-20.39682049	439.0546859
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_0.3377	-20.45583582	439.967482
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_3.7012	-20.51485114	440.8802781
20091015_SB_SerumRun_POS_NORM.Rda	72.0557_1.7516	-20.57386646	441.7930742
20091015_SB_SerumRun_POS_NORM.Rda	72.0807_0.3529	-20.63288179	442.7058702
20091015_SB_SerumRun_POS_NORM.Rda	72.0811_5.8976	-20.69189711	443.6186663
20091015_SB_SerumRun_POS_NORM.Rda	72.9322_0.1430	-20.75091243	444.5314624
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_1.9323	-20.80992776	445.4442585
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_5.9000	-20.86894308	446.3570546
20091015_SB_SerumRun_POS_NORM.Rda	80.9491_0.2954	-20.9279584	447.2698507
20091015_SB_SerumRun_POS_NORM.Rda	81.0695_5.4204	-20.98697373	448.1826468
20091015_SB_SerumRun_POS_NORM.Rda	81.0698_5.8976	-21.04598905	449.0954429
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.23576	-21.10500438	450.008239
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.24264	-21.1640197	450.9210351
20091015_SB_SerumRun_POS_NORM.Rda	83.0489_4.0027	-21.22303502	451.8338312
20091015_SB_SerumRun_POS_NORM.Rda	83.0858_5.9037	-21.28205035	452.7466273
20091015_SB_SerumRun_POS_NORM.Rda	84.0445_1.7483	-21.34106567	453.6594234
20091015_SB_SerumRun_POS_NORM.Rda	84.0548_1.9717	-21.40008099	454.5722195
20091015_SB_SerumRun_POS_NORM.Rda	84.9553_0.1469	-21.45909632	455.4850155
20091015_SB_SerumRun_POS_NORM.Rda	85.0107_1.9663	-21.51811164	456.3978116
20091015_SB_SerumRun_POS_NORM.Rda	85.0297_0.3531	-21.57712696	457.3106077
20091015_SB_SerumRun_POS_NORM.Rda	86.0599_5.9001	-21.63614229	458.2234038
20091015_SB_SerumRun_POS_NORM.Rda	55.0547_5.8969	-21.69515761	459.1361999
20091015_SB_SerumRun_POS_NORM.Rda	67.0545_5.9004	-21.75417293	460.048996
20091015_SB_SerumRun_POS_NORM.Rda	69.0338_4.0035	-21.81318826	460.9617921
20091015_SB_SerumRun_POS_NORM.Rda	69.0701_5.8968	-21.87220358	461.8745882
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_2.0253	-21.93121891	462.7873843
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_1.9078	-21.99023423	463.7001804
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_0.3378	-22.04924955	464.6129765
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_3.7013	-22.10826488	465.5257726
20091015_SB_SerumRun_POS_NORM.Rda	72.0557_1.7517	-22.1672802	466.4385687
20091015_SB_SerumRun_POS_NORM.Rda	72.0807_0.3530	-22.22629552	467.3513648
20091015_SB_SerumRun_POS_NORM.Rda	72.0811_5.8977	-22.28531085	468.2641608
20091015_SB_SerumRun_POS_NORM.Rda	72.9322_0.1431	-22.34432617	469.1769569
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_1.9324	-22.40334149	470.089753
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_5.9001	-22.46235682	471.0025491
20091015_SB_SerumRun_POS_NORM.Rda	80.9491_0.2955	-22.52137214	471.9153452
20091015_SB_SerumRun_POS_NORM.Rda	81.0695_5.4205	-22.58038746	472.8281413
20091015_SB_SerumRun_POS_NORM.Rda	81.0698_5.8977	-22.63940279	473.7409374
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.24952	-22.69841811	474.6537335
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.25640	-22.75743344	475.5665296
20091015_SB_SerumRun_POS_NORM.Rda	83.0489_4.0028	-22.81644876	476.4793257
20091015_SB_SerumRun_POS_NORM.Rda	83.0858_5.9038	-22.87546408	477.3921218
20091015_SB_SerumRun_POS_NORM.Rda	84.0445_1.7484	-22.93447941	478.3049179
20091015_SB_SerumRun_POS_NORM.Rda	84.0548_1.9718	-22.99349473	479.217714
20091015_SB_SerumRun_POS_NORM.Rda	84.9553_0.1470	-23.05251005	480.1305101
20091015_SB_SerumRun_POS_NORM.Rda	85.0107_1.9664	-23.11152538	481.0433061
20091015_SB_SerumRun_POS_NORM.Rda	85.0297_0.3532	-23.1705407	481.9561022
20091015_SB_SerumRun_POS_NORM.Rda	86.0599_5.9002	-23.22955602	482.8688983
20091015_SB_SerumRun_POS_NORM.Rda	55.0547_5.8970	-23.28857135	483.7816944
20091015_SB_SerumRun_POS_NORM.Rda	67.0545_5.9005	-23.34758667	484.6944905
20091015_SB_SerumRun_POS_NORM.Rda	69.0338_4.0036	-23.40660199	485.6072866
20091015_SB_SerumRun_POS_NORM.Rda	69.0701_5.8969	-23.46561732	486.5200827
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_2.0254	-23.52463264	487.4328788
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_1.9079	-23.58364796	488.3456749
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_0.3379	-23.64266329	489.258471
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_3.7014	-23.70167861	490.1712671
20091015_SB_SerumRun_POS_NORM.Rda	72.0557_1.7518	-23.76069394	491.0840632
20091015_SB_SerumRun_POS_NORM.Rda	72.0807_0.3531	-23.81970926	491.9968593
20091015_SB_SerumRun_POS_NORM.Rda	72.0811_5.8978	-23.87872458	492.9096554
20091015_SB_SerumRun_POS_NORM.Rda	72.9322_0.1432	-23.93773991	493.8224514
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_1.9325	-23.99675523	494.7352475
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_5.9002	-24.05577055	495.6480436
20091015_SB_SerumRun_POS_NORM.Rda	80.9491_0.2956	-24.11478588	496.5608397
20091015_SB_SerumRun_POS_NORM.Rda	81.0695_5.4206	-24.1738012	497.4736358
20091015_SB_SerumRun_POS_NORM.Rda	81.0698_5.8978	-24.23281652	498.3864319
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.26328	-24.29183185	499.299228
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.27016	-24.35084717	500.2120241
20091015_SB_SerumRun_POS_NORM.Rda	83.0489_4.0029	-24.40986249	501.1248202
20091015_SB_SerumRun_POS_NORM.Rda	83.0858_5.9039	-24.46887782	502.0376163
20091015_SB_SerumRun_POS_NORM.Rda	84.0445_1.7485	-24.52789314	502.9504124
20091015_SB_SerumRun_POS_NORM.Rda	84.0548_1.9719	-24.58690847	503.8632085
20091015_SB_SerumRun_POS_NORM.Rda	84.9553_0.1471	-24.64592379	504.7760046
20091015_SB_SerumRun_POS_NORM.Rda	85.0107_1.9665	-24.70493911	505.6888007
20091015_SB_SerumRun_POS_NORM.Rda	85.0297_0.3533	-24.76395444	506.6015967
20091015_SB_SerumRun_POS_NORM.Rda	86.0599_5.9003	-24.82296976	507.5143928
20091015_SB_SerumRun_POS_NORM.Rda	55.0547_5.8971	-24.88198508	508.4271889
20091015_SB_SerumRun_POS_NORM.Rda	67.0545_5.9006	-24.94100041	509.339985
20091015_SB_SerumRun_POS_NORM.Rda	69.0338_4.0037	-25.00001573	510.2527811
20091015_SB_SerumRun_POS_NORM.Rda	69.0701_5.8970	-25.05903105	511.1655772
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_2.0255	-25.11804638	512.0783733
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_1.9080	-25.1770617	512.9911694
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_0.3380	-25.23607702	513.9039655
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_3.7015	-25.29509235	514.8167616
20091015_SB_SerumRun_POS_NORM.Rda	72.0557_1.7519	-25.35410767	515.7295577
20091015_SB_SerumRun_POS_NORM.Rda	72.0807_0.3532	-25.413123	516.6423538
20091015_SB_SerumRun_POS_NORM.Rda	72.0811_5.8979	-25.47213832	517.5551499
20091015_SB_SerumRun_POS_NORM.Rda	72.9322_0.1433	-25.53115364	518.467946
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_1.9326	-25.59016897	519.380742
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_5.9003	-25.64918429	520.2935381
20091015_SB_SerumRun_POS_NORM.Rda	80.9491_0.2957	-25.70819961	521.2063342
20091015_SB_SerumRun_POS_NORM.Rda	81.0695_5.4207	-25.76721494	522.1191303
20091015_SB_SerumRun_POS_NORM.Rda	81.0698_5.8979	-25.82623026	523.0319264
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.27704	-25.88524558	523.9447225
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.28392	-25.94426091	524.8575186
20091015_SB_SerumRun_POS_NORM.Rda	83.0489_4.0030	-26.00327623	525.7703147
20091015_SB_SerumRun_POS_NORM.Rda	83.0858_5.9040	-26.06229155	526.6831108
20091015_SB_SerumRun_POS_NORM.Rda	84.0445_1.7486	-26.12130688	527.5959069
20091015_SB_SerumRun_POS_NORM.Rda	84.0548_1.9720	-26.1803222	528.508703
20091015_SB_SerumRun_POS_NORM.Rda	84.9553_0.1472	-26.23933753	529.4214991
20091015_SB_SerumRun_POS_NORM.Rda	85.0107_1.9666	-26.29835285	530.3342952
20091015_SB_SerumRun_POS_NORM.Rda	85.0297_0.3534	-26.35736817	531.2470912
20091015_SB_SerumRun_POS_NORM.Rda	86.0599_5.9004	-26.4163835	532.1598873
20091015_SB_SerumRun_POS_NORM.Rda	55.0547_5.8972	-26.47539882	533.0726834
20091015_SB_SerumRun_POS_NORM.Rda	67.0545_5.9007	-26.53441414	533.9854795
20091015_SB_SerumRun_POS_NORM.Rda	69.0338_4.0038	-26.59342947	534.8982756
20091015_SB_SerumRun_POS_NORM.Rda	69.0701_5.8971	-26.65244479	535.8110717
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_2.0256	-26.71146011	536.7238678
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_1.9081	-26.77047544	537.6366639
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_0.3381	-26.82949076	538.54946
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_3.7016	-26.88850608	539.4622561
20091015_SB_SerumRun_POS_NORM.Rda	72.0557_1.7520	-26.94752141	540.3750522
20091015_SB_SerumRun_POS_NORM.Rda	72.0807_0.3533	-27.00653673	541.2878483
20091015_SB_SerumRun_POS_NORM.Rda	72.0811_5.8980	-27.06555206	542.2006444
20091015_SB_SerumRun_POS_NORM.Rda	72.9322_0.1434	-27.12456738	543.1134405
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_1.9327	-27.1835827	544.0262365
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_5.9004	-27.24259803	544.9390326
20091015_SB_SerumRun_POS_NORM.Rda	80.9491_0.2958	-27.30161335	545.8518287
20091015_SB_SerumRun_POS_NORM.Rda	81.0695_5.4208	-27.36062867	546.7646248
20091015_SB_SerumRun_POS_NORM.Rda	81.0698_5.8980	-27.419644	547.6774209
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.29080	-27.47865932	548.590217
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.29768	-27.53767464	549.5030131
20091015_SB_SerumRun_POS_NORM.Rda	83.0489_4.0031	-27.59668997	550.4158092
20091015_SB_SerumRun_POS_NORM.Rda	83.0858_5.9041	-27.65570529	551.3286053
20091015_SB_SerumRun_POS_NORM.Rda	84.0445_1.7487	-27.71472061	552.2414014
20091015_SB_SerumRun_POS_NORM.Rda	84.0548_1.9721	-27.77373594	553.1541975
20091015_SB_SerumRun_POS_NORM.Rda	84.9553_0.1473	-27.83275126	554.0669936
20091015_SB_SerumRun_POS_NORM.Rda	85.0107_1.9667	-27.89176659	554.9797897
20091015_SB_SerumRun_POS_NORM.Rda	85.0297_0.3535	-27.95078191	555.8925858
20091015_SB_SerumRun_POS_NORM.Rda	86.0599_5.9005	-28.00979723	556.8053818
20091015_SB_SerumRun_POS_NORM.Rda	55.0547_5.8973	-28.06881256	557.7181779
20091015_SB_SerumRun_POS_NORM.Rda	67.0545_5.9008	-28.12782788	558.630974
20091015_SB_SerumRun_POS_NORM.Rda	69.0338_4.0039	-28.1868432	559.5437701
20091015_SB_SerumRun_POS_NORM.Rda	69.0701_5.8972	-28.24585853	560.4565662
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_2.0257	-28.30487385	561.3693623
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_1.9082	-28.36388917	562.2821584
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_0.3382	-28.4229045	563.1949545
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_3.7017	-28.48191982	564.1077506
20091015_SB_SerumRun_POS_NORM.Rda	72.0557_1.7521	-28.54093514	565.0205467
20091015_SB_SerumRun_POS_NORM.Rda	72.0807_0.3534	-28.59995047	565.9333428
20091015_SB_SerumRun_POS_NORM.Rda	72.0811_5.8981	-28.65896579	566.8461389
20091015_SB_SerumRun_POS_NORM.Rda	72.9322_0.1435	-28.71798112	567.758935
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_1.9328	-28.77699644	568.6717311
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_5.9005	-28.83601176	569.5845271
20091015_SB_SerumRun_POS_NORM.Rda	80.9491_0.2959	-28.89502709	570.4973232
20091015_SB_SerumRun_POS_NORM.Rda	81.0695_5.4209	-28.95404241	571.4101193
20091015_SB_SerumRun_POS_NORM.Rda	81.0698_5.8981	-29.01305773	572.3229154
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.30456	-29.07207306	573.2357115
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.31144	-29.13108838	574.1485076
20091015_SB_SerumRun_POS_NORM.Rda	83.0489_4.0032	-29.1901037	575.0613037
20091015_SB_SerumRun_POS_NORM.Rda	83.0858_5.9042	-29.24911903	575.9740998
20091015_SB_SerumRun_POS_NORM.Rda	84.0445_1.7488	-29.30813435	576.8868959
20091015_SB_SerumRun_POS_NORM.Rda	84.0548_1.9722	-29.36714967	577.799692
20091015_SB_SerumRun_POS_NORM.Rda	84.9553_0.1474	-29.426165	578.7124881
20091015_SB_SerumRun_POS_NORM.Rda	85.0107_1.9668	-29.48518032	579.6252842
20091015_SB_SerumRun_POS_NORM.Rda	85.0297_0.3536	-29.54419565	580.5380803
20091015_SB_SerumRun_POS_NORM.Rda	86.0599_5.9006	-29.60321097	581.4508764
20091015_SB_SerumRun_POS_NORM.Rda	55.0547_5.8974	-29.66222629	582.3636724
20091015_SB_SerumRun_POS_NORM.Rda	67.0545_5.9009	-29.72124162	583.2764685
20091015_SB_SerumRun_POS_NORM.Rda	69.0338_4.0040	-29.78025694	584.1892646
20091015_SB_SerumRun_POS_NORM.Rda	69.0701_5.8973	-29.83927226	585.1020607
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_2.0258	-29.89828759	586.0148568
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_1.9083	-29.95730291	586.9276529
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_0.3383	-30.01631823	587.840449
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_3.7018	-30.07533356	588.7532451
20091015_SB_SerumRun_POS_NORM.Rda	72.0557_1.7522	-30.13434888	589.6660412
20091015_SB_SerumRun_POS_NORM.Rda	72.0807_0.3535	-30.1933642	590.5788373
20091015_SB_SerumRun_POS_NORM.Rda	72.0811_5.8982	-30.25237953	591.4916334
20091015_SB_SerumRun_POS_NORM.Rda	72.9322_0.1436	-30.31139485	592.4044295
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_1.9329	-30.37041018	593.3172256
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_5.9006	-30.4294255	594.2300217
20091015_SB_SerumRun_POS_NORM.Rda	80.9491_0.2960	-30.48844082	595.1428177
20091015_SB_SerumRun_POS_NORM.Rda	81.0695_5.4210	-30.54745615	596.0556138
20091015_SB_SerumRun_POS_NORM.Rda	81.0698_5.8982	-30.60647147	596.9684099
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.31832	-30.66548679	597.881206
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.32520	-30.72450212	598.7940021
20091015_SB_SerumRun_POS_NORM.Rda	83.0489_4.0033	-30.78351744	599.7067982
20091015_SB_SerumRun_POS_NORM.Rda	83.0858_5.9043	-30.84253276	600.6195943
20091015_SB_SerumRun_POS_NORM.Rda	84.0445_1.7489	-30.90154809	601.5323904
20091015_SB_SerumRun_POS_NORM.Rda	84.0548_1.9723	-30.96056341	602.4451865
20091015_SB_SerumRun_POS_NORM.Rda	84.9553_0.1475	-31.01957873	603.3579826
20091015_SB_SerumRun_POS_NORM.Rda	85.0107_1.9669	-31.07859406	604.2707787
20091015_SB_SerumRun_POS_NORM.Rda	85.0297_0.3537	-31.13760938	605.1835748
20091015_SB_SerumRun_POS_NORM.Rda	86.0599_5.9007	-31.1966247	606.0963709
20091015_SB_SerumRun_POS_NORM.Rda	55.0547_5.8975	-31.25564003	607.009167
20091015_SB_SerumRun_POS_NORM.Rda	67.0545_5.9010	-31.31465535	607.921963
20091015_SB_SerumRun_POS_NORM.Rda	69.0338_4.0041	-31.37367068	608.8347591
20091015_SB_SerumRun_POS_NORM.Rda	69.0701_5.8974	-31.432686	609.7475552
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_2.0259	-31.49170132	610.6603513
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_1.9084	-31.55071665	611.5731474
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_0.3384	-31.60973197	612.4859435
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_3.7019	-31.66874729	613.3987396
20091015_SB_SerumRun_POS_NORM.Rda	72.0557_1.7523	-31.72776262	614.3115357
20091015_SB_SerumRun_POS_NORM.Rda	72.0807_0.3536	-31.78677794	615.2243318
20091015_SB_SerumRun_POS_NORM.Rda	72.0811_5.8983	-31.84579326	616.1371279
20091015_SB_SerumRun_POS_NORM.Rda	72.9322_0.1437	-31.90480859	617.049924
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_1.9330	-31.96382391	617.9627201
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_5.9007	-32.02283923	618.8755162
20091015_SB_SerumRun_POS_NORM.Rda	80.9491_0.2961	-32.08185456	619.7883123
20091015_SB_SerumRun_POS_NORM.Rda	81.0695_5.4211	-32.14086988	620.7011083
20091015_SB_SerumRun_POS_NORM.Rda	81.0698_5.8983	-32.19988521	621.6139044
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.33208	-32.25890053	622.5267005
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.33896	-32.31791585	623.4394966
20091015_SB_SerumRun_POS_NORM.Rda	83.0489_4.0034	-32.37693118	624.3522927
20091015_SB_SerumRun_POS_NORM.Rda	83.0858_5.9044	-32.4359465	625.2650888
20091015_SB_SerumRun_POS_NORM.Rda	84.0445_1.7490	-32.49496182	626.1778849
20091015_SB_SerumRun_POS_NORM.Rda	84.0548_1.9724	-32.55397715	627.090681
20091015_SB_SerumRun_POS_NORM.Rda	84.9553_0.1476	-32.61299247	628.0034771
20091015_SB_SerumRun_POS_NORM.Rda	85.0107_1.9670	-32.67200779	628.9162732
20091015_SB_SerumRun_POS_NORM.Rda	85.0297_0.3538	-32.73102312	629.8290693
20091015_SB_SerumRun_POS_NORM.Rda	86.0599_5.9008	-32.79003844	630.7418654
20091015_SB_SerumRun_POS_NORM.Rda	55.0547_5.8976	-32.84905376	631.6546615
20091015_SB_SerumRun_POS_NORM.Rda	67.0545_5.9011	-32.90806909	632.5674575
20091015_SB_SerumRun_POS_NORM.Rda	69.0338_4.0042	-32.96708441	633.4802536
20091015_SB_SerumRun_POS_NORM.Rda	69.0701_5.8975	-33.02609974	634.3930497
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_2.0260	-33.08511506	635.3058458
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_1.9085	-33.14413038	636.2186419
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_0.3385	-33.20314571	637.131438
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_3.7020	-33.26216103	638.0442341
20091015_SB_SerumRun_POS_NORM.Rda	72.0557_1.7524	-33.32117635	638.9570302
20091015_SB_SerumRun_POS_NORM.Rda	72.0807_0.3537	-33.38019168	639.8698263
20091015_SB_SerumRun_POS_NORM.Rda	72.0811_5.8984	-33.439207	640.7826224
20091015_SB_SerumRun_POS_NORM.Rda	72.9322_0.1438	-33.49822232	641.6954185
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_1.9331	-33.55723765	642.6082146
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_5.9008	-33.61625297	643.5210107
20091015_SB_SerumRun_POS_NORM.Rda	80.9491_0.2962	-33.67526829	644.4338068
20091015_SB_SerumRun_POS_NORM.Rda	81.0695_5.4212	-33.73428362	645.3466028
20091015_SB_SerumRun_POS_NORM.Rda	81.0698_5.8984	-33.79329894	646.2593989
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.34584	-33.85231427	647.172195
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.35272	-33.91132959	648.0849911
20091015_SB_SerumRun_POS_NORM.Rda	83.0489_4.0035	-33.97034491	648.9977872
20091015_SB_SerumRun_POS_NORM.Rda	83.0858_5.9045	-34.02936024	649.9105833
20091015_SB_SerumRun_POS_NORM.Rda	84.0445_1.7491	-34.08837556	650.8233794
20091015_SB_SerumRun_POS_NORM.Rda	84.0548_1.9725	-34.14739088	651.7361755
20091015_SB_SerumRun_POS_NORM.Rda	84.9553_0.1477	-34.20640621	652.6489716
20091015_SB_SerumRun_POS_NORM.Rda	85.0107_1.9671	-34.26542153	653.5617677
20091015_SB_SerumRun_POS_NORM.Rda	85.0297_0.3539	-34.32443685	654.4745638
20091015_SB_SerumRun_POS_NORM.Rda	86.0599_5.9009	-34.38345218	655.3873599
20091015_SB_SerumRun_POS_NORM.Rda	55.0547_5.8977	-34.4424675	656.300156
20091015_SB_SerumRun_POS_NORM.Rda	67.0545_5.9012	-34.50148282	657.2129521
20091015_SB_SerumRun_POS_NORM.Rda	69.0338_4.0043	-34.56049815	658.1257481
20091015_SB_SerumRun_POS_NORM.Rda	69.0701_5.8976	-34.61951347	659.0385442
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_2.0261	-34.6785288	659.9513403
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_1.9086	-34.73754412	660.8641364
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_0.3386	-34.79655944	661.7769325
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_3.7021	-34.85557477	662.6897286
20091015_SB_SerumRun_POS_NORM.Rda	72.0557_1.7525	-34.91459009	663.6025247
20091015_SB_SerumRun_POS_NORM.Rda	72.0807_0.3538	-34.97360541	664.5153208
20091015_SB_SerumRun_POS_NORM.Rda	72.0811_5.8985	-35.03262074	665.4281169
20091015_SB_SerumRun_POS_NORM.Rda	72.9322_0.1439	-35.09163606	666.340913
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_1.9332	-35.15065138	667.2537091
20091015_SB_SerumRun_POS_NORM.Rda	79.0543_5.9009	-35.20966671	668.1665052
20091015_SB_SerumRun_POS_NORM.Rda	80.9491_0.2963	-35.26868203	669.0793013
20091015_SB_SerumRun_POS_NORM.Rda	81.0695_5.4213	-35.32769735	669.9920974
20091015_SB_SerumRun_POS_NORM.Rda	81.0698_5.8985	-35.38671268	670.9048934
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.35960	-35.445728	671.8176895
20091015_SB_SerumRun_POS_NORM.Rda	82.0524_1.36648	-35.50474333	672.7304856
20091015_SB_SerumRun_POS_NORM.Rda	83.0489_4.0036	-35.56375865	673.6432817
20091015_SB_SerumRun_POS_NORM.Rda	83.0858_5.9046	-35.62277397	674.5560778
20091015_SB_SerumRun_POS_NORM.Rda	84.0445_1.7492	-35.6817893	675.4688739
20091015_SB_SerumRun_POS_NORM.Rda	84.0548_1.9726	-35.74080462	676.38167
20091015_SB_SerumRun_POS_NORM.Rda	84.9553_0.1478	-35.79981994	677.2944661
20091015_SB_SerumRun_POS_NORM.Rda	85.0107_1.9672	-35.85883527	678.2072622
20091015_SB_SerumRun_POS_NORM.Rda	85.0297_0.3540	-35.91785059	679.1200583
20091015_SB_SerumRun_POS_NORM.Rda	86.0599_5.9010	-35.97686591	680.0328544
20091015_SB_SerumRun_POS_NORM.Rda	55.0547_5.8978	-36.03588124	680.9456505
20091015_SB_SerumRun_POS_NORM.Rda	67.0545_5.9013	-36.09489656	681.8584466
20091015_SB_SerumRun_POS_NORM.Rda	69.0338_4.0044	-36.15391188	682.7712427
20091015_SB_SerumRun_POS_NORM.Rda	69.0701_5.8977	-36.21292721	683.6840387
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_2.0262	-36.27194253	684.5968348
20091015_SB_SerumRun_POS_NORM.Rda	70.0651_1.9087	-36.33095786	685.5096309
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_0.3387	-36.38997318	686.422427
20091015_SB_SerumRun_POS_NORM.Rda	70.0654_3.7022	-36.4489885	687.3352231
